2025/3/22 1:10 UPDATE,,,,,
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
2025/3/21,6:05,1546,0,,
2025/3/21,6:10,1569,1,,
2025/3/21,6:15,1581,3,,
2025/3/21,6:20,1598,5,,
2025/3/21,6:25,1599,8,,
2025/3/21,6:30,1613,12,,
2025/3/21,6:35,1619,16,,
2025/3/21,6:40,1635,21,,
2025/3/21,6:45,1652,29,,
2025/3/21,6:50,1647,37,,
2025/3/21,6:55,1663,43,,
2025/3/21,7:00,1669,50,,
2025/3/21,7:05,1678,58,,
2025/3/21,7:10,1706,66,,
2025/3/21,7:15,1715,74,,
2025/3/21,7:20,1735,84,,
2025/3/21,7:25,1735,94,,
2025/3/21,7:30,1742,104,,
2025/3/21,7:35,1750,115,,
2025/3/21,7:40,1759,127,,
2025/3/21,7:45,1759,139,,
2025/3/21,7:50,1764,151,,
2025/3/21,7:55,1786,164,,
2025/3/21,8:00,1793,178,,
2025/3/21,8:05,1812,191,,
2025/3/21,8:10,1828,206,,
2025/3/21,8:15,1842,220,,
2025/3/21,8:20,1852,234,,
2025/3/21,8:25,1851,249,,
2025/3/21,8:30,1867,265,,
2025/3/21,8:35,1885,282,,
2025/3/21,8:40,1897,298,,
2025/3/21,8:45,1898,314,,
2025/3/21,8:50,1910,328,,
2025/3/21,8:55,1917,341,,
2025/3/21,9:00,1925,354,,
2025/3/21,9:05,1933,367,,
2025/3/21,9:10,1936,380,,
2025/3/21,9:15,1925,392,,
2025/3/21,9:20,1915,402,,
2025/3/21,9:25,1917,412,,
2025/3/21,9:30,1921,423,,
2025/3/21,9:35,1915,433,,
2025/3/21,9:40,1910,441,,
2025/3/21,9:45,1900,449,,
2025/3/21,9:50,1898,457,,
2025/3/21,9:55,1897,465,,
2025/3/21,10:00,1886,473,,
2025/3/21,10:05,1884,482,,
2025/3/21,10:10,1856,490,,
2025/3/21,10:15,1858,497,,
2025/3/21,10:20,1862,502,,
2025/3/21,10:25,1854,507,,
2025/3/21,10:30,1854,514,,
2025/3/21,10:35,1856,518,,
2025/3/21,10:40,1854,526,,
2025/3/21,10:45,1841,531,,
2025/3/21,10:50,1843,537,,
2025/3/21,10:55,1842,542,,
2025/3/21,11:00,1829,550,,
2025/3/21,11:05,1826,550,,
2025/3/21,11:10,1824,553,,
2025/3/21,11:15,1817,559,,
2025/3/21,11:20,1812,565,,
2025/3/21,11:25,1808,569,,
2025/3/21,11:30,1806,571,,
2025/3/21,11:35,1805,574,,
2025/3/21,11:40,1814,579,,
2025/3/21,11:45,1802,581,,
2025/3/21,11:50,1801,580,,
2025/3/21,11:55,1783,581,,
2025/3/21,12:00,1778,580,,
2025/3/21,12:05,1754,579,,
2025/3/21,12:10,1731,579,,
2025/3/21,12:15,1725,577,,
2025/3/21,12:20,1710,576,,
2025/3/21,12:25,1695,577,,
2025/3/21,12:30,1691,578,,
2025/3/21,12:35,1677,578,,
2025/3/21,12:40,1683,575,,
2025/3/21,12:45,1675,575,,
2025/3/21,12:50,1684,573,,
2025/3/21,12:55,1691,571,,
2025/3/21,13:00,1694,569,,
2025/3/21,13:05,1708,567,,
2025/3/21,13:10,1718,563,,
2025/3/21,13:15,1718,559,,
2025/3/21,13:20,1713,555,,
2025/3/21,13:25,1716,554,,
2025/3/21,13:30,1711,549,,
2025/3/21,13:35,1710,545,,
2025/3/21,13:40,1703,541,,
2025/3/21,13:45,1698,535,,
2025/3/21,13:50,1695,531,,
2025/3/21,13:55,1692,526,,
2025/3/21,14:00,1683,520,,
2025/3/21,14:05,1683,513,,
2025/3/21,14:10,1682,506,,
2025/3/21,14:15,1682,499,,
2025/3/21,14:20,1675,489,,
2025/3/21,14:25,1674,479,,
2025/3/21,14:30,1674,470,,
2025/3/21,14:35,1666,460,,
2025/3/21,14:40,1665,450,,
2025/3/21,14:45,1663,439,,
2025/3/21,14:50,1657,428,,
2025/3/21,14:55,1645,418,,
2025/3/21,15:00,1642,407,,
2025/3/21,15:05,1627,395,,
2025/3/21,15:10,1624,384,,
2025/3/21,15:15,1633,373,,
2025/3/21,15:20,1642,359,,
2025/3/21,15:25,1643,346,,
2025/3/21,15:30,1641,332,,
2025/3/21,15:35,1645,319,,
2025/3/21,15:40,1647,306,,
2025/3/21,15:45,1640,306,,
2025/3/21,15:50,1636,277,,
2025/3/21,15:55,1634,262,,
2025/3/21,16:00,1628,248,,
2025/3/21,16:05,1635,233,,
2025/3/21,16:10,1635,219,,
2025/3/21,16:15,1638,205,,
2025/3/21,16:20,1639,190,,
2025/3/21,16:25,1637,175,,
2025/3/21,16:30,1630,161,,
2025/3/21,16:35,1643,147,,
2025/3/21,16:40,1648,134,,
2025/3/21,16:45,1638,121,,
2025/3/21,16:50,1636,108,,
2025/3/21,16:55,1633,96,,
2025/3/21,17:00,1630,84,,
2025/3/21,17:05,1631,73,,
2025/3/21,17:10,1629,63,,
2025/3/21,17:15,1626,54,,
2025/3/21,17:20,1625,44,,
2025/3/21,17:25,1628,35,,
2025/3/21,17:30,1638,28,,
2025/3/21,17:35,1635,22,,
2025/3/21,17:40,1638,16,,
2025/3/21,17:45,1636,11,,
2025/3/21,17:50,1650,7,,
2025/3/21,17:55,1655,3,,
2025/3/21,18:00,1661,1,,
2025/3/21,18:05,1672,0,,
2025/3/21,18:10,1676,0,,
2025/3/21,18:15,1689,0,,
2025/3/21,18:20,1701,0,,
2025/3/21,18:25,1704,0,,
2025/3/21,18:30,1711,0,,
2025/3/21,18:35,1709,0,,
2025/3/21,18:40,1712,0,,
2025/3/21,18:45,1698,0,,
2025/3/21,18:50,1702,0,,
2025/3/21,18:55,1699,0,,
2025/3/21,19:00,1700,0,,
2025/3/21,19:05,1703,0,,
2025/3/21,19:10,1695,0,,
2025/3/21,19:15,1689,0,,
2025/3/21,19:20,1697,0,,
2025/3/21,19:25,1690,0,,
2025/3/21,19:30,1687,0,,
2025/3/21,19:35,1682,0,,
2025/3/21,19:40,1684,0,,
2025/3/21,19:45,1667,0,,
2025/3/21,19:50,1669,0,,
2025/3/21,19:55,1667,0,,
2025/3/21,20:00,1666,0,,
2025/3/21,20:05,1667,0,,
2025/3/21,20:10,1658,0,,
2025/3/21,20:15,1659,0,,
2025/3/21,20:20,1657,0,,
2025/3/21,20:25,1651,0,,
2025/3/21,20:30,1652,0,,
2025/3/21,20:35,1645,0,,
2025/3/21,20:40,1646,0,,
2025/3/21,20:45,1629,0,,
2025/3/21,20:50,1635,0,,
2025/3/21,20:55,1626,0,,
2025/3/21,21:00,1613,0,,
2025/3/21,21:05,1618,0,,
2025/3/21,21:10,1615,0,,
2025/3/21,21:15,1598,0,,
2025/3/21,21:20,1590,0,,
2025/3/21,21:25,1590,0,,
2025/3/21,21:30,1592,0,,
2025/3/21,21:35,1586,0,,
2025/3/21,21:40,1571,0,,
2025/3/21,21:45,1566,0,,
2025/3/21,21:50,1560,0,,
2025/3/21,21:55,1552,0,,
2025/3/21,22:00,1542,0,,
2025/3/21,22:05,1545,0,,
2025/3/21,22:10,1546,0,,
2025/3/21,22:15,1537,0,,
2025/3/21,22:20,1536,0,,
2025/3/21,22:25,1533,0,,
2025/3/21,22:30,1521,0,,
2025/3/21,22:35,1511,0,,
2025/3/21,22:40,1496,0,,
2025/3/21,22:45,1494,0,,
2025/3/21,22:50,1483,0,,
2025/3/21,22:55,1467,0,,
2025/3/21,23:00,1441,0,,
2025/3/21,23:05,1449,0,,
2025/3/21,23:10,1460,0,,
2025/3/21,23:15,1464,0,,
2025/3/21,23:20,1474,0,,
2025/3/21,23:25,1463,0,,
2025/3/21,23:30,1446,0,,
2025/3/21,23:35,1434,0,,
2025/3/21,23:40,1432,0,,
2025/3/21,23:45,1432,0,,
2025/3/21,23:50,1416,0,,
2025/3/21,23:55,1394,0,,
